ID,NEIGHBOURHOOD_NAME,LOCATION_TYPE,SPECIES_BOTANICAL,SPECIES_COMMON,GENUS,SPECIES,CULTIVAR,DIAMETER_BREAST_HEIGHT,CONDITION_PERCENT,PLANTED_DATE,OWNER,Bears Edible Fruit,Type of Edible Fruit,COUNT,LATITUDE,LONGITUDE,LOCATION,Point Location
504967,KEHEEWIN,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.45368672,-113.4931681,"(53.453686721904454, -113.49316805965982)",POINT (-113.49316805965982 53.453686721904454)
488019,LENDRUM PLACE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.49791442,-113.5175251,"(53.497914419063584, -113.51752507162618)",POINT (-113.51752507162618 53.497914419063584)
338314,STRATHCONA JUNCTION,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,17,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50209,-113.4944281,"(53.50209000277597, -113.49442811860575)",POINT (-113.49442811860575 53.50209000277597)
388196,BELGRAVIA,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.51012713,-113.5263688,"(53.51012712976013, -113.52636879775504)",POINT (-113.52636879775504 53.51012712976013)
218470,WOODCROFT,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,16,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.56073581,-113.5629817,"(53.56073581189225, -113.5629817267674)",POINT (-113.5629817267674 53.56073581189225)
223686,RIVERDALE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,40,65,1989-12-31,Parks,Yes,Amur Chokecherry,1,53.54167777,-113.4732997,"(53.54167777290652, -113.47329972193185)",POINT (-113.47329972193185 53.54167777290652)
490079,RIVER VALLEY RUNDLE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,7,65,2013-06-01,Parks,Yes,Amur Chokecherry,1,53.55644881,-113.3875001,"(53.55644881080862, -113.38750012244672)",POINT (-113.38750012244672 53.55644881080862)
505117,SOUTH EDMONTON COMMON,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.45374678,-113.4909001,"(53.453746781484284, -113.49090005671225)",POINT (-113.49090005671225 53.453746781484284)
598265,EDMONTON NORTHLANDS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.56732389,-113.4534831,"(53.56732389209809, -113.45348311362321)",POINT (-113.45348311362321 53.56732389209809)
466494,ERMINESKIN,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.45797682,-113.5074817,"(53.457976818847314, -113.50748168669456)",POINT (-113.50748168669456 53.457976818847314)
147413,LA PERLE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.53055959,-113.6494169,"(53.53055959330879, -113.64941691085737)",POINT (-113.64941691085737 53.53055959330879)
315889,GOODRIDGE CORNERS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.64441095,-113.5575208,"(53.64441094710146, -113.55752077918835)",POINT (-113.55752077918835 53.64441094710146)
388207,BELGRAVIA,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.51064525,-113.5264389,"(53.5106452463488, -113.52643886321862)",POINT (-113.52643886321862 53.5106452463488)
208434,KEHEEWIN,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.45183713,-113.509556,"(53.45183713129711, -113.50955600134799)",POINT (-113.50955600134799 53.45183713129711)
197024,STRATHCONA JUNCTION,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,24,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.51140347,-113.4943243,"(53.511403470745414, -113.49432426193731)",POINT (-113.49432426193731 53.511403470745414)
479576,CRESTWOOD,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.53221756,-113.5726166,"(53.53221755841536, -113.57261663555289)",POINT (-113.57261663555289 53.53221755841536)
445098,EKOTA,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.44569495,-113.4479799,"(53.44569494968848, -113.44797992461471)",POINT (-113.44797992461471 53.44569494968848)
465232,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-05-31,Parks,Yes,Schubert Chokecherry,1,53.43388868,-113.5956481,"(53.43388868480524, -113.59564806090383)",POINT (-113.59564806090383 53.43388868480524)
338323,STRATHCONA JUNCTION,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,22,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50359583,-113.4944352,"(53.50359582900326, -113.49443522231364)",POINT (-113.49443522231364 53.50359582900326)
229368,BLUE QUILL ESTATES,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,17,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.45638784,-113.5379968,"(53.45638783709447, -113.53799684253309)",POINT (-113.53799684253309 53.45638783709447)
397710,SILVER BERRY,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,18,65,1989-12-31,Parks,Yes,Amur Chokecherry,1,53.46131599,-113.3756418,"(53.46131599475932, -113.37564177577578)",POINT (-113.37564177577578 53.46131599475932)
185524,STRATHCONA JUNCTION,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,24,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.51031612,-113.4945306,"(53.51031612051514, -113.49453057993371)",POINT (-113.49453057993371 53.51031612051514)
465228,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2012-06-01,Parks,Yes,Schubert Chokecherry,1,53.43389579,-113.5957499,"(53.43389578970426, -113.59574988481128)",POINT (-113.59574988481128 53.43389578970426)
449069,DONSDALE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,2011-06-01,Parks,Yes,Schubert Chokecherry,1,53.4824385,-113.6358521,"(53.482438504712846, -113.63585213178489)",POINT (-113.63585213178489 53.482438504712846)
318879,HOLLICK-KENYON,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.62579303,-113.4245053,"(53.62579302647885, -113.42450527933482)",POINT (-113.42450527933482 53.62579302647885)
490092,RIVER VALLEY RUNDLE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,7,65,2013-06-01,Parks,Yes,Amur Chokecherry,1,53.55484731,-113.3894041,"(53.55484731000886, -113.3894041418035)",POINT (-113.3894041418035 53.55484731000886)
379368,THE HAMPTONS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.49361161,-113.6883812,"(53.493611613652185, -113.68838122665723)",POINT (-113.68838122665723 53.493611613652185)
486281,SUMMERSIDE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,8,65,2012-06-01,Parks,Yes,Amur Chokecherry,1,53.41194258,-113.4719633,"(53.41194257870249, -113.47196334447412)",POINT (-113.47196334447412 53.41194257870249)
149929,TERWILLEGAR TOWNE,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.4506322,-113.5783503,"(53.45063219613693, -113.57835026415952)",POINT (-113.57835026415952 53.45063219613693)
449081,DONSDALE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,2011-06-01,Parks,Yes,Schubert Chokecherry,1,53.48260943,-113.6356108,"(53.48260943427695, -113.63561080368557)",POINT (-113.63561080368557 53.48260943427695)
185923,STRATHCONA JUNCTION,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,24,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50877679,-113.4943473,"(53.50877678972229, -113.49434733501248)",POINT (-113.49434733501248 53.50877678972229)
379369,THE HAMPTONS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.49361139,-113.6882953,"(53.49361138953392, -113.68829526960573)",POINT (-113.68829526960573 53.49361138953392)
338320,STRATHCONA JUNCTION,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50318172,-113.4944501,"(53.50318172386168, -113.49445009708191)",POINT (-113.49445009708191 53.50318172386168)
165328,KINISKI GARDENS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,23,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.4754328,-113.3997609,"(53.475432804038405, -113.39976093941112)",POINT (-113.39976093941112 53.475432804038405)
315892,GOODRIDGE CORNERS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.64440975,-113.5571979,"(53.64440975336569, -113.55719789068749)",POINT (-113.55719789068749 53.64440975336569)
441191,MILL WOODS GOLF COURSE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48413925,-113.4206457,"(53.4841392486999, -113.42064574999506)",POINT (-113.42064574999506 53.4841392486999)
465237,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.43365147,-113.5954734,"(53.43365146869689, -113.59547342115968)",POINT (-113.59547342115968 53.43365146869689)
377940,THE HAMPTONS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.4926531,-113.6881986,"(53.49265309503299, -113.68819855293809)",POINT (-113.68819855293809 53.49265309503299)
378670,TERWILLEGAR TOWNE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,2009-05-31,Parks,Yes,Schubert Chokecherry,1,53.44624272,-113.5894315,"(53.446242720819264, -113.5894315178644)",POINT (-113.5894315178644 53.446242720819264)
228701,BLUE QUILL,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,14,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.45803983,-113.5289024,"(53.45803983059193, -113.52890235629513)",POINT (-113.52890235629513 53.45803983059193)
518199,GRANVILLE,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,2014-06-01,Parks,Yes,Schubert Chokecherry,1,53.50394526,-113.6778302,"(53.503945261259936, -113.67783024187996)",POINT (-113.67783024187996 53.503945261259936)
501121,PYLYPOW INDUSTRIAL,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,18,65,2014-06-01,Parks,Yes,Amur Chokecherry,1,53.48968406,-113.4137966,"(53.48968406316253, -113.41379664059167)",POINT (-113.41379664059167 53.48968406316253)
457769,LEGER,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,2008-05-31,Parks,Yes,Schubert Chokecherry,1,53.45727162,-113.5720421,"(53.45727161790212, -113.57204205314034)",POINT (-113.57204205314034 53.45727161790212)
393897,RITCHIE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,22,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.51408749,-113.480471,"(53.51408748951289, -113.48047098919942)",POINT (-113.48047098919942 53.51408748951289)
464914,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-05-31,Parks,Yes,Schubert Chokecherry,1,53.43404449,-113.5959876,"(53.43404448521922, -113.5959876330554)",POINT (-113.5959876330554 53.43404448521922)
397716,SILVER BERRY,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,16,65,1989-12-31,Parks,Yes,Amur Chokecherry,1,53.46167333,-113.3758056,"(53.46167333291316, -113.37580563132641)",POINT (-113.37580563132641 53.46167333291316)
328461,ORMSBY PLACE,Boulevard,Prunus maackii,"Cherry, Amur",Prunus,maackii,,24,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.50180297,-113.6543696,"(53.50180297019488, -113.65436964216566)",POINT (-113.65436964216566 53.50180297019488)
377941,THE HAMPTONS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.49266044,-113.6883022,"(53.492660435669556, -113.68830224272787)",POINT (-113.68830224272787 53.492660435669556)
336408,GRANDVIEW HEIGHTS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50013248,-113.545235,"(53.50013248419891, -113.54523501296832)",POINT (-113.54523501296832 53.50013248419891)
352677,THE HAMPTONS,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,12,65,2010-06-01,Parks,Yes,Amur Chokecherry,1,53.48985868,-113.6744348,"(53.48985868033905, -113.67443483947166)",POINT (-113.67443483947166 53.48985868033905)
338324,STRATHCONA JUNCTION,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,20,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.5047957,-113.4944898,"(53.504795700344616, -113.49448982876194)",POINT (-113.49448982876194 53.504795700344616)
505881,GRANVILLE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,7,65,2012-06-01,Parks,Yes,Amur Chokecherry,1,53.51119394,-113.6804954,"(53.51119394372373, -113.68049544179702)",POINT (-113.68049544179702 53.51119394372373)
368119,GOLD BAR,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.54847376,-113.4135989,"(53.548473755523766, -113.41359885942886)",POINT (-113.41359885942886 53.548473755523766)
466495,ERMINESKIN,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.45793221,-113.5074497,"(53.45793220554974, -113.50744968133445)",POINT (-113.50744968133445 53.45793220554974)
505894,GRANVILLE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,8,65,2012-06-01,Parks,Yes,Amur Chokecherry,1,53.51159523,-113.6801803,"(53.51159523267732, -113.68018031667984)",POINT (-113.68018031667984 53.51159523267732)
322786,EDMISTON INDUSTRIAL,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.56816578,-113.6338669,"(53.56816578403594, -113.63386689585029)",POINT (-113.63386689585029 53.56816578403594)
378937,THE HAMPTONS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.49352042,-113.6886576,"(53.49352041838782, -113.68865755946217)",POINT (-113.68865755946217 53.49352041838782)
336411,GRANDVIEW HEIGHTS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50016989,-113.5448646,"(53.50016989428642, -113.5448646137023)",POINT (-113.5448646137023 53.50016989428642)
505876,GRANVILLE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,7,65,2013-06-01,Parks,Yes,Amur Chokecherry,1,53.51069502,-113.6806889,"(53.510695015033235, -113.68068885622014)",POINT (-113.68068885622014 53.510695015033235)
315893,GOODRIDGE CORNERS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.64438464,-113.5569509,"(53.64438463983703, -113.55695088711975)",POINT (-113.55695088711975 53.64438463983703)
443271,MEYOKUMIN,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.44571672,-113.4288872,"(53.44571672231069, -113.42888719446749)",POINT (-113.42888719446749 53.44571672231069)
408544,HODGSON,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.46117776,-113.564784,"(53.46117776182521, -113.56478403762745)",POINT (-113.56478403762745 53.46117776182521)
465225,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2012-05-31,Parks,Yes,Schubert Chokecherry,1,53.43405173,-113.5961305,"(53.43405172857914, -113.59613049445966)",POINT (-113.59613049445966 53.43405172857914)
465233,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-05-31,Parks,Yes,Schubert Chokecherry,1,53.4340127,-113.5953356,"(53.434012699249756, -113.59533555092544)",POINT (-113.59533555092544 53.434012699249756)
353513,HOLLICK-KENYON,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,2008-06-01,Parks,Yes,Schubert Chokecherry,1,53.62128318,-113.4192588,"(53.621283180417564, -113.41925881122184)",POINT (-113.41925881122184 53.621283180417564)
351552,HOLLICK-KENYON,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2008-06-01,Parks,Yes,Schubert Chokecherry,1,53.62133281,-113.4235997,"(53.621332806470676, -113.4235997193277)",POINT (-113.4235997193277 53.621332806470676)
417275,THE HAMPTONS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.49284653,-113.6884935,"(53.49284653261181, -113.68849354337631)",POINT (-113.68849354337631 53.49284653261181)
463345,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.43391867,-113.596269,"(53.43391867271683, -113.5962690260887)",POINT (-113.5962690260887 53.43391867271683)
152801,MINCHAU,Buffer,Prunus maackii,"Cherry, Amur",Prunus,maackii,,32,65,1989-12-31,Parks,Yes,Amur Chokecherry,1,53.46891433,-113.4165075,"(53.46891433118656, -113.41650753921353)",POINT (-113.41650753921353 53.46891433118656)
453364,KLARVATTEN,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,21,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.62985383,-113.4753467,"(53.629853826913326, -113.47534672238908)",POINT (-113.47534672238908 53.629853826913326)
336240,GRANDVIEW HEIGHTS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50001081,-113.5456366,"(53.50001081245575, -113.5456366056167)",POINT (-113.5456366056167 53.50001081245575)
185925,STRATHCONA JUNCTION,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,34,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50869104,-113.4943975,"(53.508691038575854, -113.49439751595193)",POINT (-113.49439751595193 53.508691038575854)
319189,CUMBERLAND,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2006-06-01,Parks,Yes,Schubert Chokecherry,1,53.61056038,-113.561893,"(53.61056038281457, -113.56189297352002)",POINT (-113.56189297352002 53.61056038281457)
499391,NORTH GLENORA,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,15,65,2014-06-01,Parks,Yes,Amur Chokecherry,1,53.55521564,-113.5571574,"(53.5552156378262, -113.55715737549534)",POINT (-113.55715737549534 53.5552156378262)
449080,DONSDALE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,2011-06-01,Parks,Yes,Schubert Chokecherry,1,53.48254635,-113.6358347,"(53.4825463463372, -113.63583472725959)",POINT (-113.63583472725959 53.4825463463372)
352672,THE HAMPTONS,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,7,65,2009-06-01,Parks,Yes,Amur Chokecherry,1,53.48937417,-113.6745011,"(53.489374166680186, -113.67450106725065)",POINT (-113.67450106725065 53.489374166680186)
181678,WHITEMUD CREEK RAVINE SOUTH,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,18,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.45882943,-113.5470455,"(53.45882942751724, -113.54704551084029)",POINT (-113.54704551084029 53.45882942751724)
465231,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.43389057,-113.5957061,"(53.43389057142242, -113.59570606411582)",POINT (-113.59570606411582 53.43389057142242)
247514,SUMMERSIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,14,65,2007-06-01,Parks,Yes,Schubert Chokecherry,1,53.41955261,-113.4739386,"(53.419552607372964, -113.47393858381707)",POINT (-113.47393858381707 53.419552607372964)
390342,FULTON PLACE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,26,65,1989-12-31,Parks,Yes,Amur Chokecherry,1,53.54504997,-113.424973,"(53.54504996692011, -113.42497304279377)",POINT (-113.42497304279377 53.54504996692011)
223681,RIVERDALE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,32,65,1989-12-31,Parks,Yes,Amur Chokecherry,1,53.54168227,-113.4736079,"(53.54168227475133, -113.47360787360043)",POINT (-113.47360787360043 53.54168227475133)
