sourceid,dstid,hod,ride time
16,4,1,28.5705
22,83,13,28.87816667
24,63,13,23.41666667
134,119,7,24.09183333
95,87,11,17.80733333
98,57,11,15.00883333
135,109,7,7.0995
96,77,11,7.562833333
132,139,7,28.21016667
94,97,11,23.0695
25,97,11,4.907166667
28,67,11,7.324333333
122,117,14,29.52166667
120,137,14,27.047
27,77,11,5.967
118,9,1,14.17716667
26,87,11,9.405833333
121,127,14,9.330333333
29,57,11,26.45116667
123,107,14,18.41333333
128,23,8,17.4355
121,93,8,31.678
125,53,8,23.982
123,73,8,3.527166667
36,125,9,8.525
38,105,9,27.46916667
37,115,9,27.36666667
129,13,8,30.20333333
119,124,20,13.26233333
118,134,20,25.765
78,141,11,15.21216667
79,131,11,11.56016667
129,139,19,16.10716667
127,33,8,16.90633333
126,43,8,28.25833333
124,63,8,24.7155
57,7,13,18.62766667
76,65,8,24.43483333
79,35,8,15.39733333
73,95,8,25.55266667
12,46,17,35.04116667
13,36,17,29.00433333
77,55,8,29.095
15,16,17,27.2615
6,106,17,17.2395
45,23,16,21.42116667
46,13,16,8.921833333
44,33,16,24.551
4,126,17,36.26166667
40,73,16,12.87766667
78,45,8,14.39683333
130,118,18,18.30366667
131,108,18,17.28183333
41,63,16,24.83966667
11,48,2,18.67
4,118,2,15.15833333
12,38,2,11.0725
139,6,9,19.30266667
13,28,2,6.568
11,56,17,8.732
141,13,10,15.79783333
140,23,10,15.63966667
3,128,2,25.276
29,98,8,26.724
101,140,17,25.58816667
102,130,17,15.66233333
14,18,2,13.7735
103,120,17,37.99716667
42,53,16,27.28766667
105,100,17,39.73583333
5,108,2,18.94383333
14,26,17,22.18716667
69,96,16,3.117
49,39,17,18.32633333
43,99,17,11.20383333
46,69,17,32.73783333
48,49,17,17.736
44,89,17,18.015
45,79,17,27.22966667
2,138,2,24.95783333
47,59,17,29.6055
15,61,3,6.499166667
14,71,3,10.68383333
59,120,7,11.85666667
57,140,7,18.16733333
12,91,3,28.1945
58,130,7,22.73
13,81,3,18.3735
19,21,3,17.49983333
76,132,19,8.472166667
78,112,19,22.3355
102,9,18,26.94516667
77,122,19,3.263666667
7,141,3,21.26033333
134,124,21,4.604333333
70,18,4,17.9445
18,31,3,22.23766667
57,16,17,17.549
52,66,17,25.01816667
135,114,21,19.57916667
53,56,17,38.11983333
62,68,10,18.92916667
104,113,14,28.46033333
103,123,14,30.749
67,18,10,19.22766667
40,111,5,5.033166667
130,26,14,16.0365
21,56,10,26.691
105,103,14,36.83333333
131,16,14,27.5
41,101,5,24.8135
60,88,10,18.373
17,41,3,21.21483333
39,109,20,16.71733333
36,139,20,20.05666667
66,28,10,7.6675
55,36,17,20.53316667
38,119,20,13.8785
25,16,10,6.942833333
37,129,20,30.13466667
28,106,9,4.866666667
26,126,9,23.32933333
41,30,14,19.15966667
42,20,14,28.425
43,10,14,26.2705
20,66,10,17.77433333
25,136,9,32.49516667
9,121,3,28.46116667
64,48,10,22.5085
42,100,19,23.52516667
40,120,19,22.13883333
41,110,19,30.7055
24,26,10,23.93866667
54,23,18,29.85733333
57,141,0,16.955
58,131,0,6.2935
53,33,18,31.65916667
59,121,0,23.12266667
54,46,17,34.6975
55,13,18,19.74716667
52,43,18,32.75633333
56,26,17,40.60466667
65,38,10,8.658
50,86,17,29.897
128,135,14,34.58916667
129,125,14,14.51566667
3,15,21,8.659166667
61,111,2,22.31116667
60,121,2,24.35883333
1,35,21,20.60083333
62,101,2,20.518
2,25,21,22.95383333
75,102,5,13.31766667
125,3,11,20.16583333
61,78,10,36.881
21,3,22,13.996
100,101,17,27.825
129,136,2,27.16716667
23,36,10,27.15683333
123,89,23,6.109166667
129,29,23,27.12
126,59,23,9.078833333
128,39,23,15.68183333
63,58,10,14.47466667
122,99,23,12.71416667
101,4,2,23.69083333
25,4,17,40.98216667
125,69,23,19.82883333
124,79,23,19.9105
89,67,6,4.750166667
88,77,6,13.38983333
86,97,6,21.61383333
64,14,5,18.05583333
62,34,5,3.183166667
60,54,5,10.79016667
11,79,2,11.7705
5,139,2,6.325166667
61,44,5,19.37266667
54,100,10,10.10783333
11,111,7,10.85633333
12,101,7,19.34366667
51,130,10,20.70733333
10,121,7,39.03466667
18,136,13,26.92216667
19,126,13,31.10583333
19,124,1,29.51
18,134,1,15.71933333
50,140,10,26.64516667
13,59,2,19.64066667
63,24,5,20.18333333
52,120,10,23.99483333
12,69,2,7.8075
14,49,2,8.8125
69,5,14,3.912666667
8,109,2,13.13466667
96,105,5,27.287
95,115,5,25.47
94,125,5,10.66183333
69,92,0,29.58783333
93,135,5,25.331
106,72,6,9.792666667
107,62,6,16.686
105,82,6,25.717
104,1,20,22.50183333
108,52,6,14.93683333
104,92,6,17.91266667
92,109,1,17.69483333
90,129,1,22.1465
109,42,6,16.659
91,119,1,24.76383333
17,19,2,25.975
6,129,2,26.53483333
133,46,5,10.9405
132,56,5,12.59866667
28,115,5,6.388166667
134,36,5,4.042
92,124,8,12.799
93,114,8,30.84866667
135,26,5,22.575
94,104,8,27.16116667
29,105,5,26.78833333
131,66,5,14.778
27,125,5,18.6835
136,16,5,28.9405
24,27,5,11.0385
25,17,5,16.33333333
106,128,8,32.4135
107,118,8,45.978
16,29,2,21.53333333
22,47,5,25.898
20,67,5,19.03333333
77,1,1,19.56333333
21,57,5,23.95416667
23,37,5,20.71666667
140,22,15,26.12516667
141,12,15,13.73033333
2,11,0,24.80466667
1,21,0,32.7595
51,108,21,15.53283333
50,118,21,21.98783333
77,88,12,11.83616667
79,68,12,17.7985
22,34,11,23.26733333
106,3,2,18.0905
24,14,11,3.242833333
21,44,11,26.56
20,54,11,22.236
23,24,11,30.42866667
1,66,23,11.2835
2,56,23,18.24983333
5,26,23,14.41416667
6,16,23,1.441
4,36,23,31.37983333
119,138,9,19.99133333
126,132,3,22.8555
28,117,11,21.55216667
128,112,3,15.51216667
129,102,3,25.63016667
127,122,3,22.60083333
99,75,8,6.8765
43,49,8,28.79266667
42,59,8,21.5135
44,39,8,12.53116667
12,10,2,25.51016667
82,119,7,9.9695
11,20,2,22.4135
46,19,8,4.118
80,139,7,31.75166667
41,43,22,21.98966667
43,23,22,24.153
40,79,8,15.36466667
44,13,22,11.03533333
42,33,22,15.80433333
41,69,8,26.79066667
100,32,18,20.66633333
101,22,18,8.763333333
102,12,18,22.00066667
81,129,7,27.0475
45,29,8,30.01183333
83,109,7,24.50883333
129,4,12,16.96666667
140,58,0,17.68283333
141,48,0,11.68183333
1,120,2,18.9295
3,100,2,26.80666667
95,80,4,3.646
96,70,4,12.32216667
97,60,4,17.48883333
94,90,4,23.10216667
98,50,4,13.19516667
51,40,14,15.05616667
52,30,14,23.38266667
53,20,14,24.77683333
54,10,14,30.78816667
113,60,17,34.2535
117,20,17,49.3475
115,40,17,16.393
110,90,17,38.04516667
111,80,17,19.64833333
77,112,14,20.93333333
75,132,14,23.77166667
118,10,17,38.38333333
76,122,14,18.1465
78,102,14,37.20416667
116,30,17,50.39166667
100,2,3,14.204
15,19,8,36.957
3,139,8,33.92483333
12,49,8,23.564
71,131,11,8.3395
27,43,20,2.438166667
23,83,20,13.27216667
25,124,22,9.985
26,53,20,12.30683333
24,134,22,12.06466667
11,59,8,37.58016667
28,33,20,17.0565
26,114,22,22.19616667
73,111,11,6.077
14,29,8,16.40466667
27,104,22,19.7825
70,141,11,17.76133333
52,122,20,20.0625
5,119,8,14.261
72,121,11,16.89133333
16,130,13,19.5265
19,100,13,17.70516667
4,129,8,19.1895
111,19,1,13.49016667
59,123,16,39.83533333
17,120,13,7.224666667
24,73,20,13.6315
58,133,16,22.0555
6,109,8,12.54416667
74,101,11,13.3345
54,102,20,19.98333333
140,125,7,10.571
141,115,7,26.31766667
18,110,13,24.52216667
69,140,18,36.25416667
50,138,9,13.70116667
52,118,9,27.2655
53,108,9,31.103
131,136,9,14.63833333
134,106,9,18.72433333
132,126,9,28.39633333
112,89,1,6.589
119,19,1,21.504
70,19,23,24.24583333
118,29,1,12.4845
115,59,1,13.127
10,69,8,35.5285
113,79,1,18.36683333
22,93,20,23.64933333
45,117,14,21.08016667
46,107,14,28.71916667
117,39,1,22.58516667
141,19,10,8.680333333
13,39,8,30.28233333
12,75,1,8.2675
6,135,1,4.862166667
62,132,0,7.734
111,105,11,3.159666667
14,55,1,17.317
51,128,9,36.6
44,127,14,17.56716667
110,115,11,15.588
15,45,1,28.444
8,115,1,20.4755
111,99,1,27.43566667
130,36,11,10.13116667
131,26,11,26.87866667
65,102,0,16.33133333
11,85,1,17.0835
48,44,8,16.42216667
44,84,8,18.019
45,74,8,17.982
49,34,8,28.297
59,98,11,19.34666667
46,64,8,38.39483333
17,25,1,14.82516667
29,23,20,35.13583333
54,70,8,11.63716667
59,20,8,19.247
52,90,8,37.93883333
13,65,1,18.276
58,30,8,38.828
121,30,1,23.76933333
120,40,1,20.64
57,40,8,16.10066667
122,20,1,12.028
41,43,18,31.88333333
44,13,18,14.88283333
18,15,1,25.46766667
40,53,18,33.59716667
55,60,8,26.21916667
24,106,15,11.10516667
21,136,15,35.5935
116,125,0,18.82033333
118,105,0,30.88733333
43,23,18,29.66683333
115,135,0,12.29416667
22,126,15,2.624666667
117,115,0,15.478
42,33,18,20.19266667
100,1,10,28.44433333
38,54,2,1.966333333
39,44,2,7.643333333
34,94,2,6.506666667
36,74,2,7.018
35,84,2,9.587666667
123,10,1,27.6875
38,66,13,30.36533333
37,76,13,16.11416667
81,9,10,21.61833333
68,79,10,20.4765
67,89,10,4.591666667
36,86,13,32.67883333
50,6,13,18.18716667
39,56,13,26.743
7,125,1,21.551
64,112,0,20.0795
46,5,23,16.4655
63,122,0,22.26183333
111,119,6,18.01133333
110,129,6,23.734
112,109,6,28.9715
14,117,18,20.30516667
13,127,18,12.472
132,56,15,21.45
12,137,18,30.2125
52,23,12,14.336
28,134,2,13.1795
50,43,12,21.977
22,113,17,32.52233333
19,73,22,11.62833333
18,83,22,14.74
20,133,17,36.425
17,93,22,27.49866667
135,26,15,31.51666667
32,3,22,35.56116667
53,13,12,31.14516667
14,117,14,18.03833333
13,127,14,11.448
134,36,15,5.053833333
12,137,14,30.5535
51,33,12,31.50933333
11,111,11,9.735833333
12,101,11,16.76766667
10,121,11,26.73066667
133,46,15,12.3485
102,2,17,30.75966667
29,124,2,18.34583333
136,16,15,47.71533333
80,136,8,16.68916667
83,106,8,13.9325
81,126,8,2.463166667
82,116,8,38.65366667
131,66,15,18.50116667
44,48,16,18.2765
47,18,16,29.15783333
42,68,16,9.899333333
101,104,17,9.045166667
100,114,17,37.90183333
129,73,2,18.251
46,28,16,21.17216667
127,93,2,13.9965
29,49,22,19.40816667
27,69,22,2.684
41,78,16,14.59933333
28,59,22,16.68283333
24,99,22,14.73716667
40,88,16,29.42466667
26,79,22,23.34233333
128,83,2,23.982
45,38,16,29.6995
130,20,14,27.85733333
25,89,22,24.18883333
20,111,19,29.53016667
21,101,19,15.56333333
29,139,16,16.999
62,63,3,14.04983333
67,13,3,14.7525
65,33,3,17.09783333
64,43,3,20.6355
66,23,3,10.24233333
130,76,15,41.66
61,73,3,25.46666667
17,129,12,17.683
18,119,12,4.653
16,139,12,20.00333333
19,109,12,35.9785
132,108,17,21.96866667
130,128,17,22.17083333
131,118,17,40.05
28,133,23,16.25633333
104,130,11,16.46833333
106,110,11,11.26466667
107,100,11,27.24833333
103,140,11,30.1185
105,120,11,30.80233333
64,115,11,14.7955
65,105,11,24.1285
63,125,11,18.31016667
20,14,21,20.68116667
57,94,7,15.3695
58,84,7,10.429
126,3,4,17.01383333
59,74,7,21.94733333
1,27,22,28.76
93,25,1,24.96916667
92,35,1,24.35833333
2,17,22,28.79066667
20,44,22,25.8545
22,24,22,6.291333333
23,14,22,23.997
72,4,7,43.62183333
21,34,22,29.60516667
91,45,1,13.24416667
76,123,9,17.98066667
77,113,9,16.5925
16,43,8,42.79416667
17,33,8,29.5
19,13,8,11.867
81,55,15,18.17016667
83,35,15,6.4595
137,39,17,29.26583333
135,59,17,19.7735
18,23,8,22.51283333
85,15,15,33.09516667
132,89,17,24.19183333
97,7,13,15.005
133,79,17,18.54216667
128,4,11,12.12
82,45,15,23.60966667
9,113,8,17.0545
139,19,17,24.364
80,65,15,20.86733333
13,73,8,6.669833333
90,55,1,17.0805
84,25,15,31.55
138,29,17,25.3
11,93,8,26.99233333
118,90,5,14.53433333
4,24,14,26.8915
5,14,14,13.69916667
119,80,5,22.0885
2,44,14,35.49283333
86,88,10,15.05833333
87,78,10,6.020666667
1,22,17,29.3865
89,58,10,12.63583333
2,12,17,19.818
12,83,8,23.81
68,131,1,10.2035
67,141,1,19.8985
69,121,1,30.03333333
88,68,10,19.54116667
15,53,8,24.3835
129,57,22,15.122
126,87,22,22.91316667
127,77,22,24.7545
125,97,22,12.55783333
138,135,3,4.2605
69,122,4,5.67
128,67,22,24.76116667
51,17,10,20.04416667
50,27,10,20.9875
139,125,3,14.47516667
68,132,4,23.34116667
88,136,0,22.03333333
89,126,0,18.76566667
141,94,17,35.49566667
130,20,20,26.85366667
49,16,6,10.98083333
42,86,6,24.48566667
44,66,6,8.4
88,134,20,7.529166667
89,124,20,21.3035
45,56,6,15.98516667
1,54,14,31.24783333
41,96,6,18.86533333
48,26,6,15.90433333
120,26,9,6.800666667
121,16,9,21.5115
43,76,6,21.92683333
6,99,0,18.6325
9,69,0,12.59916667
47,36,6,20.28733333
12,46,15,31.40983333
13,36,15,26.41383333
6,106,15,19.8375
23,78,0,6.1815
25,58,0,20.73216667
22,88,0,1.903833333
4,126,15,35.654
27,38,0,3.743
24,68,0,14.6485
127,73,22,9.998666667
129,53,22,17.63983333
128,63,22,22.6685
26,48,0,15.18283333
11,56,15,6.953166667
125,93,22,22.8625
126,83,22,21.195
15,16,15,24.74416667
21,98,0,24.10383333
97,125,6,19.01083333
98,115,6,17.23083333
99,105,6,32.97516667
76,106,6,20.71333333
74,126,6,5.0525
73,136,6,7.330333333
14,26,15,21.259
53,119,7,8.380333333
52,129,7,12.174
54,109,7,20.72266667
51,139,7,49.48333333
4,56,15,8.981166667
5,46,15,22.01633333
2,76,15,30.32216667
8,16,15,12.94666667
1,86,15,38.9075
81,29,6,15.694
80,39,6,24.7525
132,82,6,9.620166667
139,12,6,5.0325
6,36,15,21.33333333
138,22,6,15.028
82,19,6,18.02266667
136,42,6,14.05983333
134,62,6,23.68783333
96,14,22,11.17533333
56,82,15,27.38633333
55,92,15,21.43483333
93,44,22,29.20033333
58,62,15,22.45383333
92,54,22,25.22166667
70,2,15,16.865
90,74,22,17.376
57,72,15,17.56166667
91,64,22,21.06383333
44,48,4,11.08183333
42,68,4,7.517666667
47,18,4,19.02816667
94,34,22,7.034
41,78,4,10.17316667
121,105,6,1.083666667
85,141,5,8.939333333
95,24,22,22.92366667
120,115,6,11.36983333
46,28,4,15.83266667
87,121,5,22.11766667
129,96,15,26.94533333
59,52,15,26.41183333
115,97,3,11.4845
117,77,3,18.29266667
119,57,3,7.651166667
108,90,2,23.13433333
118,67,3,23.83733333
88,111,5,12.66983333
40,88,4,16.3285
89,101,5,21.35
45,38,4,23.0815
65,57,11,14.5265
62,87,11,14.67966667
61,97,11,18.1825
64,67,11,15.62166667
66,47,11,17.03116667
67,37,11,25.53166667
109,100,1,17.59566667
107,120,1,15.24483333
106,130,1,7.611333333
108,110,1,13.01783333
105,140,1,11.9675
18,53,5,9.984333333
19,43,5,16.41666667
65,87,6,10.89933333
14,93,5,13.49816667
68,57,6,17.42033333
16,73,5,22.10516667
28,90,1,11.9875
66,77,6,19.77733333
124,138,17,18.4425
104,90,8,10.1315
107,60,8,34.048
109,40,8,26.07833333
125,128,17,26.1105
106,70,8,21.16933333
127,108,17,21.7455
126,118,17,20.46366667
82,5,15,14.44
69,75,15,14.54733333
18,131,22,18.97983333
19,121,22,13.413
17,141,22,24.614
67,95,15,14.2035
11,109,12,21.01633333
39,76,1,20.43516667
38,86,1,11.921
68,85,15,34.25
105,80,8,22.0375
9,122,16,12.66416667
13,82,16,35.959
19,22,16,44.25466667
26,55,8,10.89333333
25,65,8,27.45666667
17,42,16,16.91933333
24,75,8,10.97333333
28,35,8,16.85616667
27,45,8,33.82116667
48,4,10,16.50483333
23,85,8,9.584833333
68,66,4,16.42083333
69,56,4,20.1035
65,96,4,2.139833333
29,25,8,22.4945
67,76,4,7.534833333
14,72,16,24.34766667
72,39,1,14.21416667
70,59,1,8.850333333
73,29,1,24.33683333
66,86,4,17.65083333
18,32,16,23.00083333
140,34,2,2.109
141,24,2,16.2115
126,115,22,6.732166667
124,135,22,17.132
71,49,1,14.57733333
127,105,22,11.84333333
87,46,5,14.33916667
88,36,5,10.01133333
86,56,5,18.826
82,96,5,9.694333333
85,66,5,17.323
12,92,16,38.40466667
89,26,5,21.27883333
84,76,5,12.57283333
40,90,7,20.5155
43,60,7,11.80966667
83,86,5,24.77216667
47,20,7,43.2025
42,70,7,18.60233333
45,40,7,7.0815
46,30,7,27.32883333
41,80,7,9.7655
34,76,22,13.65516667
32,96,22,21.93433333
99,97,6,23.46166667
39,26,22,6.484833333
114,93,8,40.84383333
119,43,8,19.98133333
116,73,8,12.43133333
33,86,22,17.43916667
115,83,8,21.83783333
37,46,22,7.775833333
90,93,5,26.21316667
96,33,5,18.16183333
91,83,5,10.77816667
118,53,8,13.30083333
93,63,5,16.73633333
98,13,5,35.96466667
38,36,22,20.5775
48,10,7,19.58416667
92,73,5,17.64516667
36,56,22,22.20183333
95,43,5,19.6925
44,50,7,20.25833333
35,66,22,13.65366667
78,80,5,15.74616667
119,130,21,5.553833333
118,140,21,23.48216667
77,90,5,9.148
92,109,23,18.984
90,129,23,24.07216667
91,119,23,24.51783333
46,93,12,10.704
48,73,12,22.34083333
61,3,12,7.337333333
47,83,12,19.3565
20,38,15,31.327
120,100,0,4.729666667
104,117,8,4.210666667
105,107,8,24.78416667
21,28,15,48.99233333
102,137,8,13.14866667
22,18,15,25.67
129,127,10,13.96933333
128,137,10,18.8645
49,63,12,27.51483333
95,35,12,9.268833333
90,85,12,26.93583333
94,45,12,9.090833333
93,55,12,20.75266667
137,88,23,5.806666667
139,68,23,24.41416667
92,65,12,25.68516667
58,78,16,29.451
57,88,16,9.378666667
59,68,16,30.27466667
97,15,12,19.823
131,140,14,15.43
135,100,14,19.89966667
108,5,4,13.5485
132,130,14,39.80483333
133,120,14,40.769
96,25,12,25.5185
78,72,2,18.15766667
79,62,2,12.48366667
77,82,2,9.784166667
91,2,2,25.08166667
15,4,16,34.44916667
35,63,5,10.53916667
32,93,5,3.307333333
39,23,5,14.384
33,83,5,6.011333333
34,73,5,13.54916667
36,53,5,21.16666667
125,41,7,25.409
127,21,7,35.25483333
128,11,7,27.506
121,81,7,15.59416667
124,51,7,20.292
38,60,19,6.781333333
35,90,19,31.35283333
36,80,19,25.83183333
122,71,7,20.68316667
39,50,19,30.4195
126,31,7,27.49483333
70,18,20,21.096
81,26,19,19.8285
82,16,19,33.3755
80,36,19,26.6985
123,61,7,32.448
120,91,7,30.76533333
32,125,1,17.284
34,105,1,14.40966667
33,115,1,18.841
31,135,1,23.7195
141,130,2,23.61516667
33,40,6,14.3235
34,30,6,18.82233333
65,132,15,22.30016667
30,70,6,14.59733333
67,112,15,12.42883333
35,20,6,16.867
66,122,15,27.87733333
31,36,3,20.67133333
32,26,3,12.67183333
30,46,3,14.45483333
33,16,3,30.80716667
68,102,15,37.3945
4,6,0,27.81016667
85,76,0,2.694
87,56,0,20.03166667
86,66,0,21.04016667
83,96,0,25.35633333
109,4,16,39.01
89,36,0,18.28333333
121,5,23,23.18433333
109,65,23,15.05166667
106,95,23,21.85266667
100,15,3,18.13633333
107,85,23,25.48783333
58,32,8,43.01116667
59,22,8,16.0345
41,112,19,14.025
55,62,8,9.100333333
113,73,19,27.28916667
111,93,19,23.81366667
119,95,13,24.58433333
134,5,13,22.806
42,102,19,18.0785
108,75,23,21.6935
112,83,19,15.73333333
19,125,4,22.1575
40,122,19,29.08333333
118,23,19,14.9205
56,52,8,15.87783333
141,33,10,15.97883333
30,112,21,17.826
31,102,21,25.71433333
57,42,8,9.446333333
115,53,19,17.96283333
52,92,8,42.45
9,54,16,23.50983333
5,94,16,46.63616667
101,38,13,13.75516667
103,18,13,31.17833333
53,82,8,22.50866667
100,48,13,10.63883333
39,132,22,22.5015
102,28,13,15.2185
54,72,8,49.05
119,13,19,27.52033333
75,6,20,15.6185
117,33,19,41.0805
114,63,19,16.75416667
73,124,1,12.58083333
72,134,1,6.362833333
75,104,1,11.94566667
49,81,4,2.481166667
103,98,11,14.01633333
109,38,11,20.61066667
108,48,11,24.11633333
74,114,1,18.181
106,68,11,8.792833333
104,88,11,6.012833333
107,58,11,15.90766667
4,120,7,26.77033333
10,60,7,19.031
15,10,7,13.224
27,139,18,11.64833333
28,129,18,20.64933333
13,30,7,32.339
29,119,18,20.88383333
105,78,11,28.45183333
6,100,7,42.67483333
40,13,2,11.36733333
14,20,7,22.85433333
12,40,7,27.80583333
90,36,2,15.023
92,16,2,22.55
3,130,7,31.6
130,110,2,17.5
131,100,2,24.73966667
28,97,12,17.29983333
78,111,12,17.07016667
75,141,12,10.08266667
29,87,12,32.87466667
77,121,12,23.21283333
43,7,12,16.31916667
76,131,12,16.72666667
11,50,7,28.89233333
79,101,12,26.36666667
113,28,13,31.51766667
111,48,13,17.66733333
110,58,13,8.207666667
114,18,13,28.4445
93,31,4,10.09483333
40,48,22,18.67216667
90,61,4,6.356166667
39,137,17,29.3285
95,11,4,15.679
42,28,22,1.779833333
112,38,13,24.14
41,38,22,25.174
43,18,22,21.2135
91,51,4,14.03483333
25,81,6,9.814666667
28,51,6,10.98366667
26,71,6,14.64016667
27,61,6,15.0325
24,100,17,13.557
22,120,17,27.40866667
21,130,17,25.463
20,140,17,26.16883333
30,12,4,2.502333333
23,110,17,46.38016667
92,20,23,30.34333333
93,10,23,30.673
29,41,6,27.006
91,30,23,26.09316667
90,40,23,17.32766667
16,6,17,3.697
33,9,13,17.34233333
19,89,13,21.1735
18,99,13,28.33883333
20,110,2,31.30166667
21,100,2,12.71316667
45,102,12,14.781
42,132,12,24.81216667
43,122,12,10.6635
44,112,12,20.516
136,140,13,21.47933333
138,120,13,27.5705
137,130,13,20.65
119,75,9,13.79933333
118,85,9,21.10916667
132,5,9,19.16533333
56,6,1,33.335
138,8,12,7.4695
101,42,4,10.52383333
103,22,4,14.22066667
48,72,5,18.7545
47,82,5,25.11533333
49,62,5,18.41483333
139,132,5,20.73333333
61,2,5,13.90716667
104,12,4,18.59416667
100,52,4,16.63066667
131,45,10,10.56283333
130,55,10,17.02966667
132,35,10,10.5525
102,32,4,26.44233333
130,23,13,28.22616667
96,82,5,10.30166667
131,13,13,12.985
136,12,21,19.9075
135,22,21,8.305166667
114,124,19,21.9535
115,114,19,13.93916667
132,93,6,4.473666667
113,134,19,34.28266667
139,23,6,16.20583333
132,52,21,9.062666667
134,73,6,18.43033333
131,62,21,17.1445
78,111,8,19.15966667
76,131,8,19.0005
75,141,8,15.75883333
57,6,20,12.27316667
77,121,8,25.916
134,32,21,37.01783333
79,101,8,35.156
133,42,21,17.7145
100,108,8,27.49416667
121,132,22,20.92816667
124,102,22,13.554
123,112,22,10.85616667
18,113,10,17.13716667
17,123,10,16.54066667
130,72,21,17.03833333
141,88,16,33.90433333
92,12,2,24.1475
123,67,13,11.94633333
132,108,11,17.3985
130,128,11,19.19733333
128,17,13,20.37883333
131,118,11,33.63966667
99,2,4,9.481833333
120,97,13,24.93016667
136,89,13,17.74333333
139,59,13,2.777166667
124,57,13,3.759333333
135,99,13,30.73333333
122,77,13,3.297833333
5,75,23,5.6365
4,85,23,2.779666667
6,65,23,18.03266667
20,4,6,9.951333333
121,87,13,27.22433333
125,47,13,14.522
131,121,1,3.638333333
139,66,5,15.17616667
133,101,1,27.96183333
132,111,1,21.27183333
129,140,1,6.9545
106,1,18,9.896333333
136,96,5,21.99516667
130,131,1,16.04116667
76,1,12,28.3015
46,115,3,21.78866667
47,105,3,5.312833333
95,15,20,22.94866667
40,114,22,8.827333333
91,55,20,19.1005
81,64,17,23.63966667
82,54,17,20.79083333
30,59,19,9.085666667
86,14,17,18.893
55,117,21,25.81783333
93,35,20,14.83083333
84,34,17,20.1305
45,125,3,3.121833333
32,39,19,23.37216667
92,45,20,14.98116667
75,8,20,18.91116667
34,19,19,25.17783333
44,135,3,17.18166667
56,107,21,20.7495
83,44,17,25.08516667
90,65,20,14.99633333
53,137,21,20.91466667
85,24,17,38.1685
94,25,20,23.73783333
31,49,19,24.095
41,104,22,33.64333333
4,94,21,17.6805
117,98,12,3.3185
118,88,12,18.13366667
5,84,21,34.66666667
119,78,12,9.1155
9,44,21,25.89383333
128,60,11,20.2075
125,90,11,8.063666667
126,80,11,25.969
127,70,11,30.33333333
135,101,11,6.6975
131,141,11,27.79483333
134,111,11,15.77366667
133,121,11,17.26816667
118,132,20,19.9535
119,122,20,8.354833333
57,115,7,3.084
58,105,7,5.860333333
26,124,21,20.9365
56,125,7,22.6375
28,104,21,16.65966667
